"relative_path","bytes","last_write_time"
"datasets/OS_datasets.md","8494","2026-05-14T11:47:14"
"datasets/README.md","4802","2026-05-17T20:08:17"
"documentation/system_design/new_design/annotation_automation_readiness.md","22366","2026-06-05T22:01:48"
"documentation/system_design/new_design/annotation_automation_system.md","11346","2026-06-05T22:01:48"
"documentation/system_design/new_design/detector_run2_training_and_architecture_review.md","4248","2026-06-05T22:01:48"
"documentation/system_design/new_design/manual_review_audit_v2.md","3015","2026-06-05T22:01:48"
"documentation/system_design/new_design/measurement_block/figures/measurement_block.png","1361822","2026-05-18T16:04:10"
"documentation/system_design/new_design/measurement_block/figures/module_1.png","1414847","2026-05-18T17:23:43"
"documentation/system_design/new_design/measurement_block/figures/module_10.png","1516441","2026-05-18T17:24:04"
"documentation/system_design/new_design/measurement_block/figures/module_11.png","1154294","2026-05-18T17:33:46"
"documentation/system_design/new_design/measurement_block/figures/module_12.png","1297800","2026-05-18T17:33:47"
"documentation/system_design/new_design/measurement_block/figures/module_2.png","1315737","2026-05-18T17:23:48"
"documentation/system_design/new_design/measurement_block/figures/module_3.png","1547039","2026-05-18T17:23:49"
"documentation/system_design/new_design/measurement_block/figures/module_4.png","1556388","2026-05-18T17:23:51"
"documentation/system_design/new_design/measurement_block/figures/module_5.png","1479764","2026-05-18T17:23:53"
"documentation/system_design/new_design/measurement_block/figures/module_6.png","1555990","2026-05-18T17:23:56"
"documentation/system_design/new_design/measurement_block/figures/module_7.png","1529602","2026-05-18T17:23:58"
"documentation/system_design/new_design/measurement_block/figures/module_8.png","1476582","2026-05-18T17:24:00"
"documentation/system_design/new_design/measurement_block/figures/module_9.png","1529663","2026-05-18T17:24:02"
"documentation/system_design/new_design/measurement_block/measurement_annotation_UI.md","8347","2026-05-22T12:40:32"
"documentation/system_design/new_design/measurement_block/modular_measurement_annotator.md","7681","2026-05-27T08:29:03"
"documentation/system_design/new_design/measurement_block/rbccps_measurement_block_final_architecture.aux","17195","2026-05-27T07:13:03"
"documentation/system_design/new_design/measurement_block/rbccps_measurement_block_final_architecture.log","38937","2026-05-27T07:13:03"
"documentation/system_design/new_design/measurement_block/rbccps_measurement_block_final_architecture.out","12348","2026-05-27T07:13:03"
"documentation/system_design/new_design/measurement_block/rbccps_measurement_block_final_architecture.pdf","18893451","2026-05-27T07:13:03"
"documentation/system_design/new_design/measurement_block/rbccps_measurement_block_final_architecture.tex","92463","2026-05-27T07:12:55"
"documentation/system_design/new_design/measurement_block/rbccps_measurement_block_final_architecture.toc","5553","2026-05-27T07:13:03"
"documentation/system_design/new_design/objectdet_block/current_work_context.md","14908","2026-05-17T23:56:35"
"documentation/system_design/new_design/objectdet_block/Nighttime CV Proposed System Pipeline.pdf","244785","2026-05-13T03:06:31"
"documentation/system_design/new_design/operational_risk_domain_shift_note.aux","3805","2026-06-06T20:09:03"
"documentation/system_design/new_design/operational_risk_domain_shift_note.log","34534","2026-06-06T20:09:03"
"documentation/system_design/new_design/operational_risk_domain_shift_note.pdf","681046","2026-06-06T20:09:03"
"documentation/system_design/new_design/operational_risk_domain_shift_note.tex","17631","2026-06-06T20:08:32"
"documentation/system_design/new_design/run3_accuracy_recovery_implementation.md","5524","2026-06-05T22:01:48"
